Price,Address,Floor,Bathroom,Bedroom,Land,Road,Land Mark
29000000.0,Kathmandu > Bansbari,2.5,,,1197.875,12.0,Bansbari dharapati
19500000.0,Lalitpur > Lamatar (Mahalaxmi),2.5,2.0,3.0,1197.875,13.0,"Property Address:Â Lamatar, GREEN VALLEY HOMES Housing,"
28500000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,3.0,4.0,1197.875,13.0,
23000000.0,Kathmandu > Gokarna (Gokarneshwar),2.5,3.0,7.0,1197.875,13.0,Maitinepal gokarna
9800000.0,Dhading > Nilkantha,2.5,3.0,8.0,1197.875,13.0,Dhadingbesi dhading
28500000.0,Lalitpur > Bhaisepati / Sainbu,2.5,3.0,4.0,1197.875,13.0,Bhaisepati near nepal sbi bank
31000000.0,"Sainbu, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 13775, Nepal",2.5,3.0,4.0,1197.875,13.0,"Behind Radio Tower, inside GOKUL AWASH"
41000000.0,"Bafal, Kathmandu",2.5,5.0,5.0,1219.26,13.0,Solti Hotel
26000000.0,"Kageshwori Manohara, Kathmandu, Bagmati Pradesh, 13958, Nepal",2.5,4.0,6.0,1197.875,13.0,
27000000.0,"Kalanki, Kathmandu",2.5,4.0,5.0,1197.875,13.0,
28000000.0,Kathmandu > Bhangal (Budhanilkantha),2.5,5.0,4.0,1197.875,12.0,near valley public high school bhangal sundarbasti budhanilkantha..
34000000.0,"Imadol (Mahalaxmi), Lalitpur",2.5,5.0,10.0,1197.875,13.0,"imadol, lalitpur"
24000000.0,"Imadol (Mahalaxmi), Lalitpur",2.5,3.0,4.0,1197.875,13.0,Near Lulu Home
22500000.0,"Tokha Chandeshwari (Tokha), Kathmandu",2.5,3.0,7.0,1197.875,12.0,
22500000.0,"Changathali (Mahalaxmi), Lalitpur",2.5,3.0,6.0,1197.875,13.0,
26000000.0,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",2.5,1.0,1.0,1197.87,13.0,
27500000.0,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",2.5,4.0,5.0,1197.875,13.0,"imadol, nayabasti"
45000000.0,"Golfutar (Budhanilkantha), Kathmandu",2.5,4.0,7.0,1369,20.0,Hapali hight
29500000.0,"Imadol (Mahalaxmi), Lalitpur",2.5,3.0,5.0,1240.65,13.0,sitalheight
37500000.0,"Imadol (Mahalaxmi), Lalitpur",2.5,5.0,8.0,1347.6,13.0,
25000000.0,"Balkot (Ananta), Bhaktapur",2.5,1.0,6.0,1369,12.0,
35500000.0,"Camad College, Sir Raj Bahadur Road, Ananda Nagar, Sukedhara, Kathmandu, Bagmati Pradesh, 44606, Nepal",2.5,2.0,3.0,1369,12.0,
42500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",2.5,3.0,0.0,1369,13.0,
26000000.0,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",2.5,3.0,2.0,1369,13.0,Satdobato
17000000.0,"Lalitpur City, Lalitpur",2.5,3.0,7.0,1369,12.0,Chagathali Buspark
17500000.0,"Lubhu (Mahalaxmi), Lalitpur",2.5,3.0,6.0,1369,12.0,Near chagathali buspark
23500000.0,"Shri Taudaha Rastriya Higher Secondary School, Dakchhinkali Road, Chobhar, Taudaha, Kirtipur Municipality, Kathmandu, Bagmati Pradesh, 13775, Nepal",2.5,3.0,5.0,1369,13.0,Lake
36000000.0,"Sukedhara, Kathmandu",2.5,5.0,5.0,1283.43,13.0,Sukedhara
18500000.0,"Lalitpur City, Lalitpur",2.5,3.0,4.0,1369,13.0,
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",2.5,4.0,4.0,1369,13.0,
33500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",2.5,5.0,3.0,1369,13.0,
26000000.0,"chandagiri, Chandragiri, Kathmandu",2.5,5.0,6.0,1369,13.0,Mahadevsthan Temple
35500000.0,"Ishan Children and Women's Hospital, Basundhara chowk, Kathmandu, Nepal",2.5,5.0,5.0,1369,13.0,
39000000.0,"suchatar, Syuchatar (Kalanki), Kathmandu",2.5,3.0,4.0,1369,13.0,150m outside ringroad
25500000.0,"Sitapakha, Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, 44795, Nepal",2.5,4.0,5.0,1369,13.0,
37500000.0,"Pepsicola (Kadaghari), Kathmandu",2.5,4.0,5.0,1369,13.0,
30500000.0,"Nagarjun, Tarakeshwar, Kathmandu, Bagmati Pradesh, 19975, Nepal",2.5,4.0,4.0,1369,13.0,Nagarjun School
24500000.0,"Tokha, Kathmandu",2.5,3.0,6.0,1026.75,13.0,
22500000.0,Kathmandu > Ranibari (Samakhusi),2.5,,,,8.0,"Rom Marg, Samjhauta galli"
26500000.0,"Central Business Park, Thapathali Marg, Thapathali, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44617, Nepal",2.75,2.0,3.0,941.18,12.0,
40500000.0,"Golphutar Main Sadak, Dharampur",2.75,5.0,4.0,1437.45,13.0,
26500000.0,"Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",2.75,3.0,6.0,1369,13.0,
17500000.0,Bhaktapur > Kaushaltar,21,2,3,1026.75,12.0,
90000000.0,"bangal, Bhangal (Budhanilkantha), Kathmandu",2200,8,8,4791.5,20.0,
22000000.0,"Imadol (Mahalaxmi), Lalitpur",23,3,4,919.79,13.0,
60000000.0,"budanilkantha, Budhanilkantha, Kathmandu",23,5,8,2053.5,13.0,
41000000.0,"Gothatar (Kageshwor), Kathmandu",23,6,6,1423.76,13.0,
26000000.0,"Gothatar (Kageshwor), Kathmandu",23,3,7,1369,13.0,
50000000.0,"hadigaun hadigaon, Handigaun, Kathmandu",23,3,6,2498.425,13.0,
30000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,6,2395.75,20.0,
28500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,11,1390.39,20.0,
23500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,5,1369,20.0,
220000000.0,"Koteshwor, Kathmandu",25,8,12,5476,13.0,koteshwor
75000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,7,6,2738,13.0,
46500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,6,5,2395.75,13.0,
33000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,7,2053.5,13.0,
46000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,5,4,1779.7,13.0,
35000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,6,1711.25,13.0,
52500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,3,4,3080.25,13.0,
75000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,7(5 attached),6,2738,13.0,
75000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,2772.225,20.0,
34500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,5,1540.125,13.0,
25000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,1540.125,13.0,
22000000.0,"Nakhipot, Lalitpur",25,4,4,1369,13.0,
4000000000000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,3,1454.56,13.0,Deuba Chowk
35000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,1Attached/3 Common,4,1369,13.0,
42500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,1369,13.0,
42500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,4,1369,13.0,budhanilkantha mandir
34000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,5,1369,13.0,
28000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,5,1369,13.0,
31500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,9,1369,13.0,Bhangal
33500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,14,1369,13.0,
24500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,3,1129.425,13.0,
41500000.0,"Nakhipot, Lalitpur",25,4,5,1403.225,13.0,
28000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,4,1026.75,13.0,
21000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,9,1026.75,13.0,
130000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,8556.25,20.0,
50000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,3,2498.425,20.0,
35200000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,5,1390.39,13.0,one car parking
31500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,6,1369,13.0,
31500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,5,6,1369,13.0,
42500000.0,"Budhanilkantha temple, Kahu Shivapur, Nepal",25,5,5,1197.875,13.0,
49500000.0,Budhanilkantha > budanilkantha,25,,,2053.5,13.0,
26000000.0,"Budhanilkantha , budanilkantha",25,4,3,1283.43,20.0,
24000000.0,"Buddha Nagar (New Baneshwar), Kathmandu",25,2,5,1176.48,12.0,Near alfabeta complex
62500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,5,5,2053.5,20.0,
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,4,4,1026.75,13.0,
28500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,4,6,1369,13.0,
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,3,5,1369,13.0,
28000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,4,5,1369,13.0,
34500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,3 with one attached,3,1369,13.0,Nearest point Italitar
30000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,5,8,1540.125,13.0,
33000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,3,5,1711.25,13.0,
39000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,6,5,1882.375,13.0,
42500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,4,6,2053.5,13.0,
39500000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,5,5,1369,13.0,
50000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,2,5,3080.25,13.0,
80000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,5,6,5133.75,13.0,
23500000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,3,5,1112.31,12.0,
30000000.0,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",25,4,4,1437.45,13.0,
49000000.0,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",25,5,6,2053.5,13.0,
45000000.0,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",25,3,3,1369,20.0,Shanta Colony
43000000.0,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",25,1,3,1540.125,13.0,
6000000.0,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",25,4,6,9925.25,13.0,
24000000.0,"Nakhipot, Lalitpur",25,3,4,1197.875,12.0,
45000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,6,6,1813.925,20.0,
65000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,5,4,2395.75,20.0,
65000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,3,4,2566.875,20.0,
36800000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,4,1369,13.0,
30000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,4,1711.25,13.0,1km From Deuwa Chowk
35000000.0,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",25,4,5,1369,13.0,pasikot futsal
100000000.0,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",25,5,6,5133.75,13.0,
49500000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,1711.25,13.0,
35000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,6,6,2053.5,13.0,
45000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,2,5,1711.25,13.0,
20000000.0,"Bhangal , Valley Public School, Budhanilkantha, Kathmandu, Nepal",25,3,6,1048.14,13.0,
37000000.0,"Bhangal (Budhanilkantha), Kathmandu",25,4,5,1604.29,13.0,
56000000.0,"Bhangal (Budhanilkantha) , bangal",25,3,6,2738,13.0,
14000000.0,"Bhaktapur City, Bhaktapur",25,2,2,855.625,13.0,Shreejana nagar
27500000.0,"Bhaktapur City, Bhaktapur",25,3,3,1711.25,13.0,
27500000.0,"Bhaktapur City, Bhaktapur",25,3,3,1711.25,13.0,
43000000.0,"Bhaktapur City, Bhaktapur",25,4,5,2395.75,13.0,
36000000.0,"nakkhu, Nakhu, Lalitpur",25,5,4,1454.5625,13.0,500m from medicity
62500000.0,Bhaktapur > Dadhikot (Ananta),25,4,,2738,12.0,"Dadhikot, Bhaktapur"
30000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,5,5,1197.875,20.0,
24500000.0,"Koteshwor, Kathmandu",25,3,8,855.625,13.0,
47000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,6,6,1882.375,20.0,
31100000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,4,4,1163.65,13.0,
35000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,2,1,1197.87,13.0,
3300000000000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,3,3,1197.875,13.0,Gokul Awas
35600000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,4,3,1390.39,13.0,
45000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,4,4,1540.125,13.0,
38000000.0,"Bhaisepati , Lalitpur, Karyabinayak, Nepal",25,4,4,1095.2,13.0,
185000000.0,"Bhaisepati Colony, Karyabinayak, Nepal",25,6,5,5818.25,13.0,
58000000.0,"Bhaisepati, Sainbu, Lalitpur, Bagmati Pradesh, 13775, Nepal",25,4,5,3251.375,13.0,
19000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,3,4,1369,8.0,80m far from main highway
57500000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,3,5,3422.5,12.0,
187000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,4,5,7529.5,13.0,
85000000.0,"Bhanimandal (Ekantakuna), Lalitpur",25,7,5,2395.75,13.0,
150000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,4,5,6845,13.0,
135000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,5,7,4449.25,13.0,
68000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,5,5,2053.5,13.0,
51000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,5,7,1916.6,13.0,2.5km From Ringroad
28000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,1,1,1796.81,13.0,
55000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,6,7,1711.25,13.0,
46000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,3,4,1540.125,13.0,
2e+17,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",25,8,8,5561.56,13.0,Awas Chetra
31000000.0,"Nakhipot, Lalitpur",25,4,5,1026.75,13.0,
85000000.0,"Bhanimandal (Ekantakuna), Lalitpur",25,7,6,2395.75,13.0,
87500000.0,"Bhat Bhateni Naxal Handigaun Gairidhara , Tangal Area, Kathmandu",25,4,4,3336.9375,13.0,
46000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,5,1711.25,13.0,
45000000.0,"Mulpani (Kageshwor), Kathmandu",25,6,4,2395.75,20.0,
47000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,4,2053.5,13.0,Near by park village
7000000000000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,5,2738,13.0,Near Sher Bahadur Deuba House.
33000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,6,2738,13.0,
100000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,6,5,3764.75,13.0,budhanilkantha prime location
85000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,6,5133.75,13.0,
85000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,5,6,5133.75,13.0,
120000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,5,5236.425,13.0,
100000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,5,5476,13.0,
180000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,4,8214,13.0,
180000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,4,4,8214,13.0,
44000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,6,2053.5,12.0,
46000000.0,"budanilkantha, Budhanilkantha, Kathmandu",25,3,6,2395.75,12.0,
30000000.0,"Boudha, Kathmandu",25,4,9,1369,13.0,
30500000.0,"Boshigaun, Chandragiri Municipality, Kathmandu, Bagmati Pradesh, 44618, Nepal",25,4,5,1369,13.0,
22000000.0,"Boshigaun Ring Road, Boshigaun, Chandragiri, Kathmandu, Bagmati Pradesh, 44618, Nepal",25,3,6,1197.875,13.0,Huge Buddha Statue
16500000.0,"Bhate Pokhari, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",25,2,6,11978.75,20.0,
45000000.0,"Bhate Pokhari, Macchegaon, Chandragiri, Kathmandu, Bagmati Pradesh, 44619, Nepal",25,3,3,2738,8.0,
26500000.0,"Bhatkepati Chobhar Dhalpa Gamcha Salyansthan Tyangala Phant Kirtipur, Kritipur Area, Kathmandu",25,4,4,1197.875,20.0,
40000000.0,"Bhimdhunga Boharatar Boratar Ichangu Narayan Raniban Ramkot Sitapaila Syuchatar, Nagarjun Area, Kathmandu",25,4,5,1403.225,12.0,
29900000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",25,5,4,1112.3125,13.0,Medicity Hospital
29900000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",25,5,4,1112.3125,13.0,Mediciti Hospital
125000000.0,"Bhat Bhateni (Naxal), Kathmandu",25,4,5,4192.56,13.0,
29900000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",25,5,6,1163.65,13.0,Nepal Medicity hospital
48000000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",25,4,4,1779.7,13.0,
60000000.0,"Nakhu Sainbu Nakhudole Nakkhu, Bhaisepati Area, Lalitpur",25,7,4,2224.625,13.0,MAHATOMARG
38000000.0,"Nakhu Dobato, Ring Road, Lalitpur, Nepal",25,,,1518.73,13.0,
35000000.0,"Bishal Chok, Nakhipot, Lalitpur, Bagmati Pradesh, 44702, Nepal",25,3,5,1369,13.0,
25000000.0,"Nakhu Dobato, Ring Road, Lalitpur, Nepal",25,4,3,1095.2,12.0,
29000000.0,"Nakhipot, Lalitpur",25,4,4,1026.75,20.0,Nakhipot
28500000.0,"Birauta, Pokhara Metropolitan Ward No. 17, Pokhara, Kaski, Gandaki Pradesh, 37600, Nepal",25,5,6,1437.45,12.0,Lakeside
16000000.0,"Mulpani (Kageshwor), Kathmandu",25,3,4,1026.75,13.0,
20500000.0,"Mitranagar Dhapasi Baniyatar, Gongabu Area, Kathmandu",25,3,4,1026.75,12.0,
50000000.0,"Budhanilkantha, Kathmandu",25,5,5,1967.93,13.0,
43500000.0,"Golfutar (Budhanilkantha), Kathmandu",25,3(1 Attached),3,1540.125,13.0,300m from Golfutar Chowk
29000000.0,"Madhyapur Thimi, Bhaktapur",25,1,1,1026.75,13.0,
46500000.0,"Golfutar (Budhanilkantha), Kathmandu",25,4 with 3 attached,4,1582.9,13.0,Parking space available
49000000.0,"Golfutar (Budhanilkantha), Kathmandu",25,2common 2attached,4,2395.75,13.0,
50000000.0,"Golfutar (Budhanilkantha), Kathmandu",25,5(2 attached),5,2395.75,13.0,
130000000.0,"Golfutar (Budhanilkantha), Kathmandu",25,5,6,6502.75,13.0,
6000000.0,"Golfutar (Budhanilkantha), Kathmandu",25,4,5,10267.5,13.0,
6000000.0,"Golfutar (Budhanilkantha), Kathmandu",25,5,5,10267.5,13.0,
35000000.0,"Gokul Awas Ned Khokana, Karyabinayak, Nepal",25,3,3,1197.875,13.0,
72500000.0,"Maharajgunj Dhapasi Bansbari , Basundhara Area, Kathmandu",25,5,5,3251.375,13.0,
18500000.0,"Godawari, Kailali",25,3,5,1369,13.0,
125000000.0,"Maharajgunj, Kathmandu",25,4,4,4192.56,13.0,
125000000.0,"Maharajgunj, Kathmandu",25,3,4,3422.5,13.0,
70000000.0,"Maharajgunj, Kathmandu",25,4,5,2053.5,13.0,
28500000.0,"Gaurighat (Chabahil), Kathmandu",25,5,6,787.175,20.0,Ghaurighat chabil
29000000.0,"Gaurighat (Chabahil), Kathmandu",25,3,6,1369,12.0,
18000000.0,"Gaurab’s home, Dipawali Marg, NAST research centre, Satdobato, Lalitpur, Bagmati Pradesh, 44702, Nepal",25,2,8,1369,12.0,Ok
42500000.0,"Makalbari Narayantar Boudha Baudha Gokarna, Jorpati Area, Kathmandu",25,3,5,1454.5625,13.0,
36000000.0,"dumbarahi, Dhumbarahi, Kathmandu",25,4,7,1369,12.0,
112500000.0,"dumbarahi, Dhumbarahi, Kathmandu",25,4,5,3422.5,13.0,
68000000.0,"dumbarahi, Dhumbarahi, Kathmandu",25,2,6,2121.95,13.0,
13000000.0,"Makalbari Narayantar Boudha Baudha Gokarna, Jorpati Area, Kathmandu",25,3,4,855.625,5.0,
36000000.0,"dumbarahi, Dhumbarahi, Kathmandu",25,4,5,1369,13.0,
86500000.0,"madhya baneshwor new baneswhwar old purano baneswor, Mid Baneshwor, Kathmandu",25,O,O,2498.425,20.0,Near valley view school
15000000.0,"dungeadda, Dhungeadda (Kalanki), Kathmandu",25,3,2,1197.87,5.0,
38000000.0,"Ekantakuna Kumaripati Manbhawan Jhamsikhel Pulchowk, Jawalakhel Area, Lalitpur",25,4,5,1540.125,13.0,ekantkuna
29500000.0,"Makalbari (Jorpati), Kathmandu",25,0,0,1403.225,13.0,
7000000.0,"Maitidevi, Kathmandu",25,6,8,2738,13.0,
106000000.0,"gairedhara gharidhara, Gairidhara, Kathmandu",25,4,6,5133.75,13.0,
106000000.0,"Gairigaon Petrol Pump, Kathmandu, Nepal",25,4,6,5202.2,13.0,
43000000.0,"Gamcha (Ananta), Bhaktapur",25,4,5,2395.75,13.0,
32000000.0,"dungedhara, Dhungedhara (Banasthali), Kathmandu",25,5,6,1283.4375,12.0,
23500000.0,"Dulal Tol, Khadkagaon, बुदानिलकन्ठ, Budhanilkantha, Kathmandu, Bagmati Pradesh, 22644, Nepal",25,4,5,1745.475,13.0,
25000000.0,"Luvu Burger House, Lubhu, townplannig road, Lubhu, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44708, Nepal",25,3,4,1197.875,13.0,Near Vally Public School
20000000.0,"Lubhu (Mahalaxmi), Lalitpur",25,3,7,1133.7,13.0,
22500000.0,"Hattiban, Lalitpur",25,4,4,684.5,13.0,Satdobato Chowk
25500000.0,"Hattiban, Lalitpur",25,4,6,1026.75,13.0,"Satdobato, Hattiban, Setipakha Height"
19000000.0,"Hattiban, Lalitpur",25,3,4,1197.87,13.0,
32500000.0,"Hattiban, Lalitpur",25,3,3,1197.875,13.0,250m from L.A School
35500000.0,"Hattiban, Lalitpur",25,5,5,1197.875,13.0,
29700000.0,"Hattiban, Lalitpur",25,3,5,1369,13.0,
32500000.0,"Hattiban, Lalitpur",25,4,5,1369,13.0,
21500000.0,"Harisidhi futsal, 1989 Yala Jala Sadak, Harisiddhi, Godavari, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 41700, Nepal",25,4,4,1026.75,13.0,
22000000.0,"Harisiddhi, Lalitpur",25,3,4,1095.2,20.0,
25000000.0,"Harisiddhi, Lalitpur",25,3,4,941.18,13.0,
27000000.0,"Harisiddhi Newa Suli, Lalitpur, Nepal",25,5,5,1026.75,13.0,
18500000.0,"lolang, Goldhunga (Tarkeshwar), Kathmandu",25,3,6,1745.475,12.0,
35500000.0,"hadigaun hadigaon, Handigaun, Kathmandu",25,3,6,1518.73,13.0,
16500000.0,"lolang, Goldhunga (Tarkeshwar), Kathmandu",25,5,5,1026.75,12.0,
17000000.0,"lolang, Goldhunga (Tarkeshwar), Kathmandu",25,3,6,11978.75,13.0,
30500000.0,"lolang, Goldhunga (Tarkeshwar), Kathmandu",25,3,3,1711.25,13.0,
17000000.0,"Lubhu (Mahalaxmi), Lalitpur",25,3,10,1369,12.0,chagathali Buspark
45000000.0,"Gothatar (Kageshwor), Kathmandu",25,3,4,2117.67,13.0,
33000000.0,"Gothatar (Kageshwor), Kathmandu",25,4,8,1711.25,13.0,Dotel Dairy
25000000.0,"Gothatar (Kageshwor), Kathmandu",25,5,8,1026.75,13.0,0.3.0.0
45000000.0,"Gothatar (Kageshwor), Kathmandu",25,6,5,1711.25,20.0,Green Hill City
15500000.0,"Lubhu (Mahalaxmi), Lalitpur",25,3,4,1369,13.0,
37500000.0,"Gurjudhara (Chandragiri), Kathmandu",25,4,4,1369,13.0,
31500000.0,"Gongabu (Tokha), Kathmandu",25,4,11,1369,13.0,400m from Outside Ring road
30000000.0,"Gusingal (Sanepa), Lalitpur",25,4,5,1026.75,13.0,Near sanepa Kharibot
25000000.0,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",25,4,6,1369,13.0,Imadol Swimming pool
25000000.0,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",25,4,6,1369,13.0,Imadol Swimming Pool
25000000.0,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",25,4,6,1369,13.0,Imadol Swimming pool
36000000.0,"Gwarko, Lalitpur",25,0,0,1369,12.0,
21500000.0,"Lubhu (Mahalaxmi), Lalitpur",25,3,6,1060.975,12.0,
25000000.0,"Gwarko, Lalitpur",25,3,3,1026.75,13.0,Near Kist Hospita
42500000.0,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",25,4,7,1369,13.0,
22500000.0,"Mulpani (Kageshwor), Kathmandu",25,3,5,1197.875,13.0,
14500000.0,"Dulal Tol, बुदानिलकन्ठ, Budhanilkantha, काठमाडौं, वाग्मती प्रदेश, 22644, नेपाल",25,3,4,855.625,13.0,Budhanilkantha
62500000.0,"Manbhawan (Kumaripati), Lalitpur",25,2,1,1369,12.0,
27000000.0,"daanchi, Danchi (Kageshwor), Kathmandu",25,3,2,1026.75,12.0,
85000000.0,"Civil homes, phase 4, Dhapakhel, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 44700, Nepal",25,4,5,2994.6875,12.0,
12500000.0,"Matatirtha, Chandragiri, Kathmandu, Bagmati Pradesh, 44619, Nepal",25,2,4,1026.75,13.0,-
22000000.0,"Chunikhel (Budhanilkantha), Kathmandu",25,3,8,1026.75,13.0,0.3.0.0
16500000.0,"Maulo Gade Pokhari, चन्द्रागिरी नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",25,2,6,11978.75,20.0,
8200000.0,"Chundevi (Maharajgunj), Kathmandu",25,4,5,3764.75,20.0,
